object_name,type,M,R,C,Lambda,log10_Lambda,log10_P1,gamma1,gamma2,gamma3,P_c_cgs
GW170817_Star2,GW_Merger,1.343986096990139,13.506528863285139,0.14693364761140548,1245.5080005456061,3.0953465215807947,34.38,3.0,2.98,2.85,1.3439860969901388e+35
GW170817_Star2,GW_Merger,1.3456994937292253,10.936685022787556,0.1816906670417316,304.2103504159482,2.4831739863509705,34.38,3.0,2.98,2.85,1.3456994937292252e+35
GW170817_Star2,GW_Merger,1.1908067749581162,11.605316757248154,0.1515146172648446,1025.0258204610088,3.010734805433235,34.38,3.0,2.98,2.85,1.190806774958116e+35
GW170817_Star2,GW_Merger,1.2807666627849799,13.736073146544413,0.13768215496416528,1666.3336975044467,3.221761976946403,34.38,3.0,2.98,2.85,1.2807666627849798e+35
GW170817_Star2,GW_Merger,1.3100190680558592,10.152376077382955,0.19053736500054783,223.37953244606584,2.349043377584639,34.38,3.0,2.98,2.85,1.3100190680558592e+35
GW170817_Star2,GW_Merger,1.3292266738045184,11.599696406446093,0.16920868870315342,505.62605607732615,2.703829446047722,34.38,3.0,2.98,2.85,1.3292266738045184e+35
GW170817_Star2,GW_Merger,1.1932214132133654,9.570834030525065,0.18409478593539358,289.0057106728166,2.4609064243800387,34.38,3.0,2.98,2.85,1.1932214132133654e+35
GW170817_Star2,GW_Merger,1.4095208187260586,10.505537083762151,0.19811778763307045,179.91683876099913,2.255071811698833,34.38,3.0,2.98,2.85,1.4095208187260586e+35
GW170817_Star2,GW_Merger,1.273473872705313,10.030031869629694,0.18748130209428882,234.34301474216656,2.3698520126710587,34.38,3.0,2.98,2.85,1.273473872705313e+35
GW170817_Star2,GW_Merger,1.271262781868852,11.333752796906255,0.1656272654311405,528.052056953893,2.7226767386955535,34.38,3.0,2.98,2.85,1.271262781868852e+35
GW170817_Star2,GW_Merger,1.1344768575019677,10.714592940902891,0.15634723298884062,823.1311860940667,2.9154690561800245,34.38,3.0,2.98,2.85,1.1344768575019677e+35
GW170817_Star2,GW_Merger,1.269487939791749,11.19826685949989,0.1673971276138594,532.9930177214559,2.726721519749077,34.38,3.0,2.98,2.85,1.2694879397917489e+35
GW170817_Star2,GW_Merger,1.353202137589015,12.451777114607808,0.1604728522339637,687.5424226147243,2.8372995000864116,34.38,3.0,2.98,2.85,1.353202137589015e+35
GW170817_Star2,GW_Merger,1.344245760532855,10.556209576897187,0.18803595776366339,240.6939544348368,2.381465182138082,34.38,3.0,2.98,2.85,1.344245760532855e+35
GW170817_Star2,GW_Merger,1.2539129651519705,10.168265438180017,0.1820919526455265,296.37627230095444,2.471843431354352,34.38,3.0,2.98,2.85,1.2539129651519705e+35
GW170817_Star2,GW_Merger,1.1040032255283758,14.577049266728135,0.11183325242379029,5433.191754754795,3.7350550329487393,34.38,3.0,2.98,2.85,1.1040032255283758e+35
GW170817_Star2,GW_Merger,1.396889130513705,11.95331830800729,0.1725614130239707,445.0669339330145,2.648425329749008,34.38,3.0,2.98,2.85,1.3968891305137049e+35
GW170817_Star2,GW_Merger,1.2308960161319256,12.191101568746344,0.14909004692119623,1130.1585645876369,3.0531393805580374,34.38,3.0,2.98,2.85,1.2308960161319256e+35
GW170817_Star2,GW_Merger,1.3231641931515346,12.9846827461041,0.15047093915418303,1015.2369645379406,3.0065674219339673,34.38,3.0,2.98,2.85,1.3231641931515346e+35
GW170817_Star2,GW_Merger,1.2315712262006917,9.668153144625355,0.18809889642939778,249.2288682257407,2.396598345310623,34.38,3.0,2.98,2.85,1.2315712262006918e+35
GW170817_Star2,GW_Merger,1.3565902969058754,14.162374351885102,0.14144345998409588,1528.5567915649642,3.1842815790157175,34.38,3.0,2.98,2.85,1.3565902969058754e+35
GW170817_Star2,GW_Merger,1.2086816181673146,9.524065399394763,0.1873957699061273,262.1489825514687,2.418548176476062,34.38,3.0,2.98,2.85,1.2086816181673146e+35
GW170817_Star2,GW_Merger,1.1262978746577972,11.423154291158728,0.1455919814685475,1250.8422561389193,3.0972025442194226,34.38,3.0,2.98,2.85,1.1262978746577971e+35
GW170817_Star2,GW_Merger,1.2644435889719186,11.950123640050176,0.15624182208786574,824.3394276990022,2.9161060724054,34.38,3.0,2.98,2.85,1.2644435889719185e+35
GW170817_Star2,GW_Merger,1.0767709390337177,11.920518273818178,0.13338236786448152,1891.2462664877821,3.276748083690672,34.38,3.0,2.98,2.85,1.0767709390337177e+35
GW170817_Star2,GW_Merger,1.3285774458472797,11.122824781874943,0.176377025664767,334.25129144440774,2.5240730939178557,34.38,3.0,2.98,2.85,1.3285774458472796e+35
GW170817_Star2,GW_Merger,1.2048636258091698,11.101894525141486,0.1602547944342385,739.2700096840141,2.8688030883253033,34.38,3.0,2.98,2.85,1.2048636258091698e+35
GW170817_Star2,GW_Merger,1.2857310193400195,12.382222922090813,0.15332809438242356,975.086685757113,2.98904322643956,34.38,3.0,2.98,2.85,1.2857310193400194e+35
GW170817_Star2,GW_Merger,1.2623084569660408,12.955863145445365,0.14386971221778996,1405.8799608918632,3.1479482406355577,34.38,3.0,2.98,2.85,1.2623084569660407e+35
GW170817_Star2,GW_Merger,1.167082440514447,13.962177008681762,0.12342940351243861,3080.728251881716,3.488653391301931,34.38,3.0,2.98,2.85,1.167082440514447e+35
GW170817_Star2,GW_Merger,1.343389331958228,9.776097748332115,0.20291146890261003,147.55851291848177,2.168964269795808,34.38,3.0,2.98,2.85,1.343389331958228e+35
GW170817_Star2,GW_Merger,1.4189531902520138,11.601829880829705,0.18059753182333182,315.8743914371844,2.4995144182181104,34.38,3.0,2.98,2.85,1.4189531902520137e+35
GW170817_Star2,GW_Merger,1.318835199945348,11.43884496165244,0.17024665637979974,515.8342121695595,2.712510142888613,34.38,3.0,2.98,2.85,1.318835199945348e+35
GW170817_Star2,GW_Merger,1.2853753799566956,11.451762688490984,0.16574020528245495,547.4753909945991,2.7383646024245762,34.38,3.0,2.98,2.85,1.2853753799566955e+35
GW170817_Star2,GW_Merger,1.1953641223861584,11.021143018539515,0.1601562212890672,688.1763918507665,2.8376997699053668,34.38,3.0,2.98,2.85,1.1953641223861585e+35
GW170817_Star2,GW_Merger,1.2309888741201136,10.978554616208054,0.16556906486163323,625.8750207890621,2.7964876188324896,34.38,3.0,2.98,2.85,1.2309888741201135e+35
GW170817_Star2,GW_Merger,1.1875923938808408,12.105285622704645,0.14486470998819975,1342.6118928032563,3.127950489829352,34.38,3.0,2.98,2.85,1.1875923938808407e+35
GW170817_Star2,GW_Merger,1.3204086396466987,11.817950093904539,0.16498195309429126,572.5533500409191,2.757815960092945,34.38,3.0,2.98,2.85,1.3204086396466986e+35
GW170817_Star2,GW_Merger,1.3061237992991606,12.273130309969481,0.1571445170142963,779.3944378892944,2.8917573021461678,34.38,3.0,2.98,2.85,1.3061237992991605e+35
GW170817_Star2,GW_Merger,1.1450497142620455,11.244906788733454,0.15036221606250114,979.3399204160157,2.990933457827877,34.38,3.0,2.98,2.85,1.1450497142620455e+35
GW170817_Star2,GW_Merger,1.216627235994694,11.946512533923743,0.1503788039784426,1056.8140252602207,3.023998568282382,34.38,3.0,2.98,2.85,1.2166272359946939e+35
GW170817_Star2,GW_Merger,1.4124362201033924,11.147631069534661,0.18709254967798666,261.69858612081816,2.4178013762830393,34.38,3.0,2.98,2.85,1.4124362201033924e+35
GW170817_Star2,GW_Merger,1.294476801955027,13.714396738895706,0.13937593632746537,1691.072727583102,3.228162285604143,34.38,3.0,2.98,2.85,1.294476801955027e+35
GW170817_Star2,GW_Merger,1.1893214858170946,9.487735558992277,0.18510021707748858,275.19904068338934,2.4396469156585443,34.38,3.0,2.98,2.85,1.1893214858170946e+35
GW170817_Star2,GW_Merger,1.2277239201679688,10.527560755669164,0.17220398443513454,410.96377602713693,2.6138035431294964,34.38,3.0,2.98,2.85,1.2277239201679688e+35
GW170817_Star2,GW_Merger,1.2828780398069726,14.010790779038711,0.13520506398679535,1926.1756487406342,3.284695888084753,34.38,3.0,2.98,2.85,1.2828780398069725e+35
GW170817_Star2,GW_Merger,1.3172216248860258,11.75682710969537,0.1654394033398561,532.5947003631878,2.726396840633762,34.38,3.0,2.98,2.85,1.3172216248860258e+35
GW170817_Star2,GW_Merger,1.3287849074808333,10.367431138361681,0.1892577890201284,233.1201056654997,2.3675797312770346,34.38,3.0,2.98,2.85,1.3287849074808332e+35
GW170817_Star2,GW_Merger,1.2426783667995756,13.150308408391968,0.1395381737212949,1546.0253526715792,3.1892166114678746,34.38,3.0,2.98,2.85,1.2426783667995756e+35
GW170817_Star2,GW_Merger,1.3012695926241569,10.724283629711818,0.17917162189393948,328.7974039892025,2.5169283799214948,34.38,3.0,2.98,2.85,1.3012695926241569e+35
GW170817_Star2,GW_Merger,0.9791839817967918,14.828938000265072,0.097504460995458,11955.907161033689,4.077582534034748,34.38,3.0,2.98,2.85,9.791839817967917e+34
GW170817_Star2,GW_Merger,1.208612201124947,10.32548203633381,0.17284104111861273,417.6493579954584,2.620811818151205,34.38,3.0,2.98,2.85,1.2086122011249468e+35
GW170817_Star2,GW_Merger,1.327350362785556,9.251081104181104,0.21186700109360798,104.38292093130578,2.0186294454855194,34.38,3.0,2.98,2.85,1.3273503627855561e+35
GW170817_Star2,GW_Merger,1.411651349797014,10.312475129645074,0.20213185819110818,147.80438311680047,2.1696873131874588,34.38,3.0,2.98,2.85,1.4116513497970139e+35
GW170817_Star2,GW_Merger,1.4462647852206207,12.785012281567083,0.16703862144720502,538.4053370777985,2.73110935629012,34.38,3.0,2.98,2.85,1.4462647852206207e+35
GW170817_Star2,GW_Merger,1.3105309163927203,11.338788530986417,0.17066750906169667,495.5203670946435,2.695061509749713,34.38,3.0,2.98,2.85,1.3105309163927204e+35
GW170817_Star2,GW_Merger,1.238053598167983,9.157145747769633,0.19964091653355412,157.53207709302004,2.197368999307043,34.38,3.0,2.98,2.85,1.2380535981679829e+35
GW170817_Star2,GW_Merger,1.1926612376098638,11.506328382923598,0.15305607611126829,918.8560165465952,2.9632474633792336,34.38,3.0,2.98,2.85,1.1926612376098637e+35
GW170817_Star2,GW_Merger,1.3657938559843925,12.87340981733014,0.1566613247401956,815.6318885812163,2.9114941969542243,34.38,3.0,2.98,2.85,1.3657938559843924e+35
GW170817_Star2,GW_Merger,1.2697643670933925,10.41759878759881,0.1799806197419391,291.6947186124627,2.4649285659121727,34.38,3.0,2.98,2.85,1.2697643670933924e+35
GW170817_Star2,GW_Merger,1.2790528009114226,13.012497685003122,0.1451436508107703,1281.9073586297905,3.1078566405574843,34.38,3.0,2.98,2.85,1.2790528009114226e+35
GW170817_Star2,GW_Merger,1.227211654177064,12.550303031299897,0.1443894604926863,1324.5946439622119,3.122082994631782,34.38,3.0,2.98,2.85,1.2272116541770639e+35
GW170817_Star2,GW_Merger,1.404859535357917,13.6258196788956,0.1522441105181611,1008.2774646796917,3.0035800606785497,34.38,3.0,2.98,2.85,1.4048595353579169e+35
GW170817_Star2,GW_Merger,1.3306187291367924,10.09376561976796,0.1946572801563156,198.10855851608534,2.296903237961669,34.38,3.0,2.98,2.85,1.3306187291367923e+35
GW170817_Star2,GW_Merger,1.300106076611726,12.748994619747629,0.1505820083812431,1054.9555892170838,3.0232341773930247,34.38,3.0,2.98,2.85,1.300106076611726e+35
GW170817_Star2,GW_Merger,1.3062210070278453,15.681213057369433,0.1230006037878255,3368.7446736540296,3.5274680958652875,34.38,3.0,2.98,2.85,1.3062210070278453e+35
GW170817_Star2,GW_Merger,1.3449069904663464,11.240614265630397,0.17667391833815593,385.14650154449083,2.585625957326851,34.38,3.0,2.98,2.85,1.3449069904663464e+35
GW170817_Star2,GW_Merger,1.3451455912185963,12.410196507989488,0.1600519129095424,762.0604163215727,2.881989403668934,34.38,3.0,2.98,2.85,1.3451455912185963e+35
GW170817_Star2,GW_Merger,1.1992579170911666,11.217890681664489,0.15785982812917917,775.5293801172755,2.8895982552522863,34.38,3.0,2.98,2.85,1.1992579170911666e+35
GW170817_Star2,GW_Merger,1.3404645482787378,12.151201329812906,0.16289447369405946,669.2355662589799,2.825579013311827,34.38,3.0,2.98,2.85,1.3404645482787377e+35
GW170817_Star2,GW_Merger,1.2170648103226944,10.303190114716024,0.1744264038394127,409.48295639809555,2.612235830159198,34.38,3.0,2.98,2.85,1.2170648103226944e+35
GW170817_Star2,GW_Merger,1.2638255779109042,12.660009208501508,0.14740878070000552,1171.5409318663585,3.068757466789702,34.38,3.0,2.98,2.85,1.2638255779109041e+35
GW170817_Star2,GW_Merger,1.2427984167501234,11.795087399586787,0.15558573037861886,841.7502616790988,2.925183260071437,34.38,3.0,2.98,2.85,1.2427984167501233e+35
GW170817_Star2,GW_Merger,1.2456014960121335,11.615615135147202,0.15834601642965843,737.465562179887,2.8677417446441718,34.38,3.0,2.98,2.85,1.2456014960121336e+35
GW170817_Star2,GW_Merger,1.3385332095895526,12.171629406308119,0.1623867779967359,713.8527539092488,2.8536086392838476,34.38,3.0,2.98,2.85,1.3385332095895524e+35
GW170817_Star2,GW_Merger,1.282856364102277,11.128799541539873,0.17021583054183148,536.6204451817209,2.7296672152245747,34.38,3.0,2.98,2.85,1.282856364102277e+35
GW170817_Star2,GW_Merger,1.3030901102171468,13.286174701649944,0.1448253960749844,1344.7904363411867,3.1286546118985337,34.38,3.0,2.98,2.85,1.3030901102171468e+35
GW170817_Star2,GW_Merger,1.31984088234382,12.649915671893464,0.15406506841239048,844.4168193515935,2.926556875131638,34.38,3.0,2.98,2.85,1.31984088234382e+35
GW170817_Star2,GW_Merger,1.299402323804913,10.045194174609666,0.19100975076238674,216.66820830969996,2.335795192037103,34.38,3.0,2.98,2.85,1.299402323804913e+35
GW170817_Star2,GW_Merger,1.211950603474937,12.400458260188215,0.14431697573070199,1356.4653142689183,3.1324086930373833,34.38,3.0,2.98,2.85,1.211950603474937e+35
GW170817_Star2,GW_Merger,1.308491671261215,12.302215201848723,0.15705720979451962,768.3382863660366,2.8855524746604577,34.38,3.0,2.98,2.85,1.3084916712612148e+35
GW170817_Star2,GW_Merger,1.2491197208518656,13.188554625756279,0.1398547101133472,1696.5330979947673,3.229562336799453,34.38,3.0,2.98,2.85,1.2491197208518657e+35
GW170817_Star2,GW_Merger,1.178257352109876,9.756701314482296,0.17832300880733304,335.6287980792842,2.525859217682117,34.38,3.0,2.98,2.85,1.178257352109876e+35
GW170817_Star2,GW_Merger,1.35361660656258,13.600837642256248,0.14696037529527511,1139.8730034671016,3.056856468033164,34.38,3.0,2.98,2.85,1.35361660656258e+35
GW170817_Star2,GW_Merger,1.294584748298907,14.468203866396124,0.13212533501594256,2295.5685416640436,3.3608902645697247,34.38,3.0,2.98,2.85,1.2945847482989069e+35
GW170817_Star2,GW_Merger,1.3837202628186476,13.298217198116339,0.15364736393243306,867.5205005504929,2.9382797464839565,34.38,3.0,2.98,2.85,1.3837202628186475e+35
GW170817_Star2,GW_Merger,1.2548014861202337,11.948656269608588,0.1550694303340167,862.6482042456109,2.935833722593783,34.38,3.0,2.98,2.85,1.2548014861202336e+35
GW170817_Star2,GW_Merger,1.3433063162750858,12.472158667185573,0.15903901033829515,624.6971988089988,2.7956695585400313,34.38,3.0,2.98,2.85,1.3433063162750857e+35
GW170817_Star2,GW_Merger,1.164972778152582,8.83766671903354,0.1946473038973136,193.50230618594475,2.286686145364551,34.38,3.0,2.98,2.85,1.164972778152582e+35
GW170817_Star2,GW_Merger,1.2892390119574209,12.296514942055007,0.15481806378849114,825.3488501600687,2.9166375505826356,34.38,3.0,2.98,2.85,1.2892390119574207e+35
GW170817_Star2,GW_Merger,1.3239315204095992,12.90276749505594,0.15151404245901057,928.9455097806965,2.9679902398325932,34.38,3.0,2.98,2.85,1.3239315204095992e+35
GW170817_Star2,GW_Merger,1.1527169438840903,11.899815639282288,0.1430384116170424,1533.777767195827,3.1857624381838083,34.38,3.0,2.98,2.85,1.1527169438840903e+35
GW170817_Star2,GW_Merger,1.4059794193758914,12.688766104627273,0.1636175203153573,588.9348539097916,2.770067257177161,34.38,3.0,2.98,2.85,1.4059794193758914e+35
GW170817_Star2,GW_Merger,1.3409474127590868,11.266606029267342,0.17574738568292173,368.92452189547765,2.566937523131243,34.38,3.0,2.98,2.85,1.3409474127590867e+35
GW170817_Star2,GW_Merger,1.0984826534702405,12.043335077686715,0.13468420539034764,1947.9353953903724,3.2895745491079285,34.38,3.0,2.98,2.85,1.0984826534702404e+35
GW170817_Star2,GW_Merger,1.2777144303622803,8.680899225268114,0.2173398284802702,88.04802344487953,1.9447196111083276,34.38,3.0,2.98,2.85,1.2777144303622802e+35
GW190425_Star1,GW_Merger,1.4968878836028372,13.631910379902829,0.16214471052376123,664.5029047293334,2.8224968837063864,34.38,3.0,2.98,2.85,1.4968878836028372e+35
GW190425_Star1,GW_Merger,1.7121335228575412,12.844079790123118,0.1968361540056602,168.75875168223394,2.227266304221561,34.38,3.0,2.98,2.85,1.712133522857541e+35
GW190425_Star1,GW_Merger,1.7472375515614893,13.192161057690504,0.19557180547397346,156.88287604536464,2.195575542408723,34.38,3.0,2.98,2.85,1.7472375515614894e+35
GW190425_Star1,GW_Merger,1.6952775640322475,11.966033804795439,0.2091995875356666,114.06239668506811,2.057142492763417,34.38,3.0,2.98,2.85,1.6952775640322473e+35
GW190425_Star1,GW_Merger,1.8857101826227405,10.314148312615673,0.2699677015539714,15.853147912822353,1.2001155116910995,34.38,3.0,2.98,2.85,1.8857101826227404e+35
GW190425_Star1,GW_Merger,1.5484130973691552,14.265429976909719,0.1602773690002178,688.523111564376,2.8379185227431467,34.38,3.0,2.98,2.85,1.5484130973691552e+35
GW190425_Star1,GW_Merger,1.6961591111963292,11.921275976533929,0.21009420937541176,115.25996080534466,2.0616784675616184,34.38,3.0,2.98,2.85,1.6961591111963292e+35
GW190425_Star1,GW_Merger,1.7747363403516125,15.97182632033563,0.1640776767960464,613.9692973490593,2.788146653999029,34.38,3.0,2.98,2.85,1.7747363403516126e+35
GW190425_Star1,GW_Merger,1.6934754570830919,11.15796489371408,0.22411150455636136,68.24567635421903,1.8340751422331705,34.38,3.0,2.98,2.85,1.693475457083092e+35
GW190425_Star1,GW_Merger,1.5898163075370162,12.05979631123738,0.19466021991666396,199.242698531207,2.299382415158699,34.38,3.0,2.98,2.85,1.5898163075370162e+35
GW190425_Star1,GW_Merger,1.6786636399376764,10.788929915573833,0.22975001405314213,62.1863679161367,1.793695191963166,34.38,3.0,2.98,2.85,1.6786636399376763e+35
GW190425_Star1,GW_Merger,1.5973516843378834,8.89827243528405,0.26507274816300747,17.88021003255536,1.252372615994802,34.38,3.0,2.98,2.85,1.5973516843378833e+35
GW190425_Star1,GW_Merger,1.5859567282875704,12.579339096156872,0.18616744749066025,255.89643236344693,2.4080642311170837,34.38,3.0,2.98,2.85,1.5859567282875703e+35
GW190425_Star1,GW_Merger,1.718031295497616,13.72940126546216,0.18477776397255583,264.7281997146354,2.4228002062357645,34.38,3.0,2.98,2.85,1.718031295497616e+35
GW190425_Star1,GW_Merger,1.8175089411745642,14.266984198804805,0.18811118129329435,237.23557331110703,2.3751798117341876,34.38,3.0,2.98,2.85,1.817508941174564e+35
GW190425_Star1,GW_Merger,1.8137022855556313,11.63727313120653,0.2301362370590641,59.7159145023575,1.7760900875698038,34.38,3.0,2.98,2.85,1.813702285555631e+35
GW190425_Star1,GW_Merger,1.5828510812423726,9.531731632311981,0.24521017424265365,34.450348797573945,1.5371936233436394,34.38,3.0,2.98,2.85,1.5828510812423726e+35
GW190425_Star1,GW_Merger,1.651107519094023,11.224936335855173,0.21720094156008646,86.7537124526289,1.9382880686294015,34.38,3.0,2.98,2.85,1.651107519094023e+35
GW190425_Star1,GW_Merger,1.8120013531836252,11.388509132151098,0.2349426582205733,46.801811179545886,1.6702626601267376,34.38,3.0,2.98,2.85,1.812001353183625e+35
GW190425_Star1,GW_Merger,1.7048486623241101,10.846282080290074,0.23210001744051834,51.03347532543109,1.7078551443319376,34.38,3.0,2.98,2.85,1.70484866232411e+35
GW190425_Star1,GW_Merger,1.5786983186423031,12.104217174331618,0.19258953036708973,200.62021421958374,2.302374689809674,34.38,3.0,2.98,2.85,1.5786983186423032e+35
GW190425_Star1,GW_Merger,1.8366278739234672,9.82890586191159,0.2759219372398273,13.317675957309621,1.124428443529613,34.38,3.0,2.98,2.85,1.836627873923467e+35
GW190425_Star1,GW_Merger,1.9212907220658748,10.590585724353225,0.2678818814662412,17.218404412672967,1.2359929039772328,34.38,3.0,2.98,2.85,1.9212907220658747e+35
GW190425_Star1,GW_Merger,1.6184156017174631,9.977358730828529,0.2395216109876156,45.3771628386433,1.6568373385731443,34.38,3.0,2.98,2.85,1.6184156017174631e+35
GW190425_Star1,GW_Merger,1.7571039492637146,12.200518257356435,0.21266176333947462,93.63579121039648,1.9714418845720094,34.38,3.0,2.98,2.85,1.7571039492637145e+35
GW190425_Star1,GW_Merger,1.7758741388108303,13.736132918990739,0.1909052769083526,232.00886371022372,2.365504577075838,34.38,3.0,2.98,2.85,1.7758741388108302e+35
GW190425_Star1,GW_Merger,1.8068333229606162,10.305771633606895,0.2588855507949752,23.287210629035833,1.3671174713184153,34.38,3.0,2.98,2.85,1.8068333229606163e+35
GW190425_Star1,GW_Merger,1.8067584960476608,9.308334622366647,0.2866146290044233,11.44861175482355,1.0587528278311824,34.38,3.0,2.98,2.85,1.8067584960476607e+35
GW190425_Star1,GW_Merger,1.8288157321743441,13.314068665007893,0.20282869271788448,132.54310846882785,2.122357151671018,34.38,3.0,2.98,2.85,1.8288157321743442e+35
GW190425_Star1,GW_Merger,1.8195021459269172,12.142955098730427,0.22125771242453723,79.53991253547503,1.9005851090867047,34.38,3.0,2.98,2.85,1.819502145926917e+35
GW190425_Star1,GW_Merger,1.676547867656606,12.967775244721352,0.19090650097098066,228.64581621145808,2.3591632590169374,34.38,3.0,2.98,2.85,1.676547867656606e+35
GW190425_Star1,GW_Merger,1.7048665064544288,12.02662881925993,0.2093228823241459,110.98615281080849,2.045268797408338,34.38,3.0,2.98,2.85,1.704866506454429e+35
GW190425_Star1,GW_Merger,1.905163894868588,11.819592091011351,0.23801267681773375,42.17109618963448,1.6250148901522095,34.38,3.0,2.98,2.85,1.905163894868588e+35
GW190425_Star1,GW_Merger,1.668417408612525,12.190155901713169,0.2020997087838475,152.92977127673512,2.1844920389938247,34.38,3.0,2.98,2.85,1.668417408612525e+35
GW190425_Star1,GW_Merger,1.606417315484948,14.771490004413673,0.16058475250368437,699.3136147660188,2.844671983495775,34.38,3.0,2.98,2.85,1.6064173154849478e+35
GW190425_Star1,GW_Merger,1.7866455972969413,11.854215684264846,0.22255421483480364,73.38167304452546,1.8655876091059802,34.38,3.0,2.98,2.85,1.786645597296941e+35
GW190425_Star1,GW_Merger,1.7251716862072597,13.526693953553941,0.18832626472723346,240.7803523375274,2.3816210456276243,34.38,3.0,2.98,2.85,1.7251716862072598e+35
GW190425_Star1,GW_Merger,1.816705021849271,11.349228714971142,0.2363677947708015,47.07097153821702,1.6727531621759906,34.38,3.0,2.98,2.85,1.816705021849271e+35
GW190425_Star1,GW_Merger,1.6596079655760578,13.824792348824305,0.17726260558360135,347.2922671267403,2.540695113337902,34.38,3.0,2.98,2.85,1.6596079655760579e+35
GW190425_Star1,GW_Merger,1.7075020555738674,11.527559381317882,0.21872282272131194,81.86083253363137,1.9130761571541508,34.38,3.0,2.98,2.85,1.7075020555738674e+35
GW190425_Star1,GW_Merger,1.8122495769442937,11.525013352895034,0.23219176066554306,57.093697080370326,1.7565881664892045,34.38,3.0,2.98,2.85,1.8122495769442937e+35
GW190425_Star1,GW_Merger,1.6581524913869832,12.25406620491406,0.19980873962960422,153.53258438233823,2.1862005603713524,34.38,3.0,2.98,2.85,1.6581524913869831e+35
GW190425_Star1,GW_Merger,1.7820972782531466,11.976075409534845,0.21972886878395956,79.9440688925791,1.9027862486604388,34.38,3.0,2.98,2.85,1.7820972782531466e+35
GW190425_Star1,GW_Merger,1.8588474966503523,11.018487193417345,0.24911049492990583,31.982570904634898,1.5049133713808027,34.38,3.0,2.98,2.85,1.858847496650352e+35
GW190425_Star1,GW_Merger,1.6631040087325208,12.16902780024056,0.2018058548847638,140.00232558658217,2.1461352498284616,34.38,3.0,2.98,2.85,1.6631040087325208e+35
GW190425_Star1,GW_Merger,1.673748285369326,11.876785431640702,0.20809491576717867,130.51712997330714,2.1156675152349003,34.38,3.0,2.98,2.85,1.673748285369326e+35
GW190425_Star1,GW_Merger,1.7500803870459773,14.48200247380006,0.17844304079852677,350.5469904635691,2.544746242933643,34.38,3.0,2.98,2.85,1.7500803870459774e+35
GW190425_Star1,GW_Merger,1.701291575552506,14.30903478390104,0.17556528546254033,394.73058132870204,2.596300774198439,34.38,3.0,2.98,2.85,1.701291575552506e+35
GW190425_Star1,GW_Merger,1.6757278406117286,12.705857189100445,0.194746539964682,188.34543047034714,2.2749550880615237,34.38,3.0,2.98,2.85,1.6757278406117286e+35
GW190425_Star1,GW_Merger,1.5410965803828705,13.403959738898426,0.16977235655303186,507.88809934497317,2.7057680367125103,34.38,3.0,2.98,2.85,1.5410965803828705e+35
GW190425_Star1,GW_Merger,1.9237942029992277,12.633215538292895,0.22486141582438662,67.05901681585898,1.8264571817415145,34.38,3.0,2.98,2.85,1.9237942029992275e+35
GW190425_Star1,GW_Merger,1.8234989427378585,13.27473054797836,0.20283833467066434,155.38311383320365,2.191403820336637,34.38,3.0,2.98,2.85,1.8234989427378583e+35
GW190425_Star1,GW_Merger,1.7355372376933558,11.751631541148608,0.21807506221610487,82.12377607410457,1.9144689101389356,34.38,3.0,2.98,2.85,1.7355372376933558e+35
GW190425_Star1,GW_Merger,1.7937462086725202,9.677607497653748,0.27369270818657726,15.19821473512624,1.1817925763514237,34.38,3.0,2.98,2.85,1.79374620867252e+35
GW190425_Star1,GW_Merger,1.798783512186579,12.877605303687558,0.20625952968505,128.37936099250047,2.1084952096554597,34.38,3.0,2.98,2.85,1.798783512186579e+35
GW190425_Star1,GW_Merger,1.8932978247531085,13.307990198140295,0.21007612527080954,108.3829031636926,2.0349607799212994,34.38,3.0,2.98,2.85,1.8932978247531084e+35
GW190425_Star1,GW_Merger,1.6810820950302352,10.680489279878046,0.2324170631205739,54.44402555269863,1.7359502291449802,34.38,3.0,2.98,2.85,1.681082095030235e+35
GW190425_Star1,GW_Merger,1.6399861078760043,13.625088215375028,0.17773423175703834,379.60036313568145,2.5793266192129662,34.38,3.0,2.98,2.85,1.6399861078760042e+35
GW190425_Star1,GW_Merger,1.6520983731049548,11.721677198110719,0.20812122870584632,119.65089091751067,2.077915936707235,34.38,3.0,2.98,2.85,1.6520983731049547e+35
GW190425_Star1,GW_Merger,1.8283983160469668,14.414015063414816,0.18730789187378077,228.90433612915103,2.3596540195820426,34.38,3.0,2.98,2.85,1.8283983160469667e+35
GW190425_Star1,GW_Merger,1.7081819282473316,11.60097495665948,0.21742519515994432,80.95896078101595,1.9082649247678711,34.38,3.0,2.98,2.85,1.7081819282473314e+35
GW190425_Star1,GW_Merger,1.6914889980695937,12.641653416525916,0.19757661143361266,170.42784954595942,2.2315405641153534,34.38,3.0,2.98,2.85,1.6914889980695938e+35
GW190425_Star1,GW_Merger,1.5855378831392586,16.31112404701487,0.14353670333570873,1396.8603283047842,3.1451529832945466,34.38,3.0,2.98,2.85,1.5855378831392586e+35
GW190425_Star1,GW_Merger,1.7511694130106674,10.353110455399431,0.2497626826689205,30.838701656561305,1.4890960854859068,34.38,3.0,2.98,2.85,1.7511694130106674e+35
GW190425_Star1,GW_Merger,1.7235786215958506,9.16721488092689,0.2776284204428879,12.315095926729738,1.090437799064861,34.38,3.0,2.98,2.85,1.7235786215958506e+35
